timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2019-10-31 00:00,1.1389999999999998,0.9713333333333334,18.65,18.8,18.5,label
2019-10-31 01:00,0.0113333333333333,0.9715833333333336,18.39444444444444,18.5,18.3,-1
2019-10-31 02:00,0.0056666666666666,0.9594722222222222,18.008333333333336,18.266666666666666,17.8,-1
2019-10-31 03:00,0.0056666666666666,0.9569166666666667,17.758333333333336,17.933333333333334,17.666666666666668,-1
2019-10-31 04:00,0.0,0.9544166666666666,18.322222222222223,18.7,17.9,-1
2019-10-31 05:00,0.0,0.9356666666666666,19.67222222222222,20.8,18.766666666666666,-1
2019-10-31 06:00,0.0,0.8552499999999998,21.91944444444444,22.933333333333337,21.0,-1
2019-10-31 07:00,0.0,0.733,23.869444444444444,24.6,22.766666666666666,-1
2019-10-31 08:00,0.0,0.6904444444444445,24.430555555555554,24.866666666666664,24.100000000000005,-1
2019-10-31 09:00,0.3006666666666667,0.7191111111111111,24.299999999999997,25.100000000000005,23.566666666666663,-1
2019-10-31 10:00,0.3233333333333333,0.773888888888889,23.958333333333332,24.433333333333337,23.566666666666663,-1
2019-10-31 11:00,0.8513333333333334,0.8569444444444444,21.98055555555555,23.73333333333333,21.4,-1
2019-10-31 12:00,0.0453333333333333,0.8671944444444444,21.677777777777777,22.133333333333336,21.266666666666666,-1
2019-10-31 13:00,0.0,0.8196666666666667,22.786111111111115,23.233333333333334,22.2,-1
